date,spy_open,spy_high,spy_low,spy_close,spy_close_prev_day,spy_volume,expiration_date,minus_2_strike,minus_1_strike,atm_strike,plus_1_strike,plus_2_strike,plus_3_strike,minus_2_call_ticker,minus_1_call_ticker,atm_call_ticker,plus_1_call_ticker,plus_2_call_ticker,plus_3_call_ticker,minus_2_call_open,minus_1_call_open,atm_call_open,plus_1_call_open,plus_2_call_open,plus_3_call_open,minus_2_call_high,minus_1_call_high,atm_call_high,plus_1_call_high,plus_2_call_high,plus_3_call_high,minus_2_call_low,minus_1_call_low,atm_call_low,plus_1_call_low,plus_2_call_low,plus_3_call_low,minus_2_call_close,minus_1_call_close,atm_call_close,plus_1_call_close,plus_2_call_close,plus_3_call_close,minus_2_call_volume,minus_1_call_volume,atm_call_volume,plus_1_call_volume,plus_2_call_volume,plus_3_call_volume,minus_2_call_vwap,minus_1_call_vwap,atm_call_vwap,plus_1_call_vwap,plus_2_call_vwap,plus_3_call_vwap,minus_2_put_ticker,minus_1_put_ticker,atm_put_ticker,plus_1_put_ticker,plus_2_put_ticker,plus_3_put_ticker,minus_2_put_open,minus_1_put_open,atm_put_open,plus_1_put_open,plus_2_put_open,plus_3_put_open,minus_2_put_high,minus_1_put_high,atm_put_high,plus_1_put_high,plus_2_put_high,plus_3_put_high,minus_2_put_low,minus_1_put_low,atm_put_low,plus_1_put_low,plus_2_put_low,plus_3_put_low,minus_2_put_close,minus_1_put_close,atm_put_close,plus_1_put_close,plus_2_put_close,plus_3_put_close,minus_2_put_volume,minus_1_put_volume,atm_put_volume,plus_1_put_volume,plus_2_put_volume,plus_3_put_volume,minus_2_put_vwap,minus_1_put_vwap,atm_put_vwap,plus_1_put_vwap,plus_2_put_vwap,plus_3_put_vwap
2025-07-16,623.74,624.73,618.05,624.22,622.14,88987511.0,2025-07-16,620,621,622,623,624,625,O:SPY250716C00620000,O:SPY250716C00621000,O:SPY250716C00622000,O:SPY250716C00623000,O:SPY250716C00624000,O:SPY250716C00625000,3.91,3.0,2.19,1.56,0.96,0.55,4.71,3.71,2.73,1.77,1.16,0.68,0.72,0.44,0.26,0.14,0.04,0.01,3.8,2.74,2.05,0.97,0.11,0.01,102085,191388,380840,583664,615760,536427,1.7698,1.3832,1.0614,0.7221,0.3955,0.1596,O:SPY250716P00620000,O:SPY250716P00621000,O:SPY250716P00622000,O:SPY250716P00623000,O:SPY250716P00624000,O:SPY250716P00625000,0.24,0.37,0.55,0.83,1.24,1.9,2.65,3.36,4.18,5.03,6.0,6.87,0.01,0.01,0.01,0.01,0.07,0.45,0.02,0.01,0.02,0.02,0.16,1.06,462230,373435,538461,438990,223448,69982,0.5818,0.5807,0.7538,0.8066,0.9193,1.5975
2025-07-17,624.4,628.4048,624.18,628.04,624.22,68885683.0,2025-07-17,622,623,624,625,626,627,O:SPY250717C00622000,O:SPY250717C00623000,O:SPY250717C00624000,O:SPY250717C00625000,O:SPY250717C00626000,O:SPY250717C00627000,2.78,2.0,1.34,0.83,0.45,0.22,6.39,5.4,4.56,3.42,2.44,1.53,2.68,1.89,1.23,0.73,0.39,0.2,5.94,4.94,3.91,2.99,1.86,0.92,18094,24608,54580,203434,420204,546551,4.3454,3.1618,2.1762,1.4775,0.9888,0.6181,O:SPY250717P00622000,O:SPY250717P00623000,O:SPY250717P00624000,O:SPY250717P00625000,O:SPY250717P00626000,O:SPY250717P00627000,0.38,0.61,0.93,1.42,2.11,2.85,0.43,0.67,1.05,1.56,2.2,2.99,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,82569,126906,198545,353378,383978,356551,0.1653,0.2404,0.3589,0.512,0.529,0.5311
2025-07-18,629.3,629.47,626.46,627.58,628.04,65621645.0,2025-07-18,626,627,628,629,630,631,O:SPY250718C00626000,O:SPY250718C00627000,O:SPY250718C00628000,O:SPY250718C00629000,O:SPY250718C00630000,O:SPY250718C00631000,3.56,2.91,1.91,1.28,0.75,0.39,6.7,2.91,1.98,1.3,0.78,0.42,1.01,0.33,0.01,0.01,0.01,0.01,1.61,0.61,0.01,0.01,0.01,0.01,100596,443446,638893,464715,351170,147743,1.6037,0.8477,0.4985,0.3597,0.2211,0.1208,O:SPY250718P00626000,O:SPY250718P00627000,O:SPY250718P00628000,O:SPY250718P00629000,O:SPY250718P00630000,O:SPY250718P00631000,0.31,0.46,0.7,1.03,1.49,2.08,0.63,1.06,1.75,2.56,3.52,4.5,0.01,0.04,0.34,0.81,1.29,1.85,0.05,0.07,0.47,1.29,2.44,3.46,385446,637603,390117,144070,28964,9249,0.3112,0.5404,0.9568,1.4586,2.2655,2.9477
2025-07-21,628.77,631.54,628.34,628.77,627.58,63374984.0,2025-07-21,626,627,628,629,630,631,O:SPY250721C00626000,O:SPY250721C00627000,O:SPY250721C00628000,O:SPY250721C00629000,O:SPY250721C00630000,O:SPY250721C00631000,2.98,2.15,1.39,0.81,0.41,0.19,5.56,4.58,3.6,2.73,1.72,0.95,2.39,1.36,0.44,0.03,0.01,0.01,2.93,2.0,1.0,0.1,0.01,0.01,6224,15473,60895,162000,403338,637532,4.1092,3.0674,1.7853,1.0797,0.7538,0.5119,O:SPY250721P00626000,O:SPY250721P00627000,O:SPY250721P00628000,O:SPY250721P00629000,O:SPY250721P00630000,O:SPY250721P00631000,0.24,0.4,0.66,1.08,1.72,2.53,0.26,0.42,0.69,1.12,1.73,2.65,0.01,0.01,0.01,0.05,0.08,0.24,0.01,0.02,0.02,0.11,1.03,2.08,73202,101554,208604,392518,563155,499757,0.0931,0.1182,0.1709,0.2899,0.4063,0.6356
2025-07-22,629.1,629.73,626.19,628.86,628.77,60046288.0,2025-07-22,627,628,629,630,631,632,O:SPY250722C00627000,O:SPY250722C00628000,O:SPY250722C00629000,O:SPY250722C00630000,O:SPY250722C00631000,O:SPY250722C00632000,2.52,1.73,1.07,0.59,0.29,0.12,2.64,1.76,1.11,0.62,0.3,0.13,0.76,0.32,0.03,0.01,0.01,0.01,1.75,0.75,0.03,0.01,0.01,0.01,246876,576327,568113,477166,180909,75331,1.2414,0.7457,0.3992,0.157,0.0752,0.0401,O:SPY250722P00627000,O:SPY250722P00628000,O:SPY250722P00629000,O:SPY250722P00630000,O:SPY250722P00631000,O:SPY250722P00632000,0.42,0.64,1.0,1.54,2.16,3.12,1.69,2.31,3.06,3.87,4.84,5.75,0.01,0.01,0.03,0.43,1.4,2.45,0.01,0.01,0.27,1.26,2.37,3.25,584178,543433,270317,92776,19268,5987,0.5209,0.7068,0.7613,1.4705,2.6864,3.627
2025-07-23,631.55,634.21,629.73,634.21,628.86,70511036.0,2025-07-23,627,628,629,630,631,632,O:SPY250723C00627000,O:SPY250723C00628000,O:SPY250723C00629000,O:SPY250723C00630000,O:SPY250723C00631000,O:SPY250723C00632000,4.74,3.85,2.94,2.16,1.51,0.99,7.73,6.33,5.99,4.71,3.76,2.73,3.08,2.28,1.56,1.0,0.6,0.31,6.78,6.0,5.69,4.68,3.61,2.66,13871,26613,51828,163709,404187,454218,4.4603,3.3244,2.4793,1.5826,1.0393,0.798,O:SPY250723P00627000,O:SPY250723P00628000,O:SPY250723P00629000,O:SPY250723P00630000,O:SPY250723P00631000,O:SPY250723P00632000,0.2,0.31,0.44,0.66,0.98,1.41,0.35,0.55,0.84,1.27,1.87,2.6,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,101600,169284,242159,480709,309357,284942,0.1628,0.2551,0.4084,0.6075,0.7453,0.7149
2025-07-24,634.6,636.15,633.99,634.42,634.21,71307134.0,2025-07-24,632,633,634,635,636,637,O:SPY250724C00632000,O:SPY250724C00633000,O:SPY250724C00634000,O:SPY250724C00635000,O:SPY250724C00636000,O:SPY250724C00637000,2.91,2.06,1.32,0.68,0.39,0.17,4.12,3.16,2.2,1.39,0.75,0.35,2.3,1.3,0.38,0.02,0.01,0.01,2.59,1.7,0.74,0.07,0.01,0.01,25252,33968,161129,640644,683378,257193,3.1661,2.3035,1.4138,0.7919,0.3632,0.1442,O:SPY250724P00632000,O:SPY250724P00633000,O:SPY250724P00634000,O:SPY250724P00635000,O:SPY250724P00636000,O:SPY250724P00637000,0.34,0.51,0.78,1.22,1.88,2.63,0.45,0.67,1.03,1.54,2.25,3.08,0.01,0.02,0.03,0.1,0.45,1.08,0.02,0.03,0.04,0.33,1.49,2.44,166503,252874,511404,759620,230304,36911,0.1857,0.263,0.4102,0.5901,0.9616,1.8373
2025-07-25,635.09,637.5799,634.84,637.1,634.42,56865364.0,2025-07-25,632,633,634,635,636,637,O:SPY250725C00632000,O:SPY250725C00633000,O:SPY250725C00634000,O:SPY250725C00635000,O:SPY250725C00636000,O:SPY250725C00637000,3.32,2.48,1.68,1.03,0.57,0.28,5.58,4.55,3.59,2.58,1.61,0.75,3.11,2.22,1.4,0.8,0.4,0.05,4.81,3.86,2.94,2.05,0.98,0.13,11708,14251,44405,222915,466866,445132,4.7473,3.1983,2.1996,1.2804,0.7427,0.3801,O:SPY250725P00632000,O:SPY250725P00633000,O:SPY250725P00634000,O:SPY250725P00635000,O:SPY250725P00636000,O:SPY250725P00637000,0.25,0.4,0.63,0.98,1.51,2.18,0.28,0.43,0.68,1.08,1.64,2.39,0.01,0.01,0.01,0.01,0.01,0.11,0.01,0.02,0.01,0.02,0.03,0.11,66136,143143,185603,492619,394918,370304,0.1159,0.1843,0.2713,0.3977,0.4445,0.4623
2025-07-28,637.48,638.04,635.54,636.94,637.1,54917102.0,2025-07-28,635,636,637,638,639,640,O:SPY250728C00635000,O:SPY250728C00636000,O:SPY250728C00637000,O:SPY250728C00638000,O:SPY250728C00639000,O:SPY250728C00640000,2.75,1.96,1.26,0.74,0.39,0.18,3.17,2.25,1.47,0.89,0.48,0.31,0.83,0.22,0.03,0.01,0.01,0.01,1.99,0.91,0.06,0.01,0.01,0.01,67325,268411,602421,728554,377600,240382,1.6479,0.7088,0.5496,0.3902,0.1963,0.0959,O:SPY250728P00635000,O:SPY250728P00636000,O:SPY250728P00637000,O:SPY250728P00638000,O:SPY250728P00639000,O:SPY250728P00640000,0.3,0.5,0.8,1.26,1.9,2.74,0.4,0.84,1.56,2.5,3.44,4.45,0.01,0.01,0.1,0.58,1.35,2.15,0.01,0.01,0.11,1.09,2.08,3.13,321124,447486,467975,161398,22881,12272,0.1754,0.3707,0.7062,1.2262,2.0049,2.9411
2025-07-29,638.35,638.67,634.335,635.26,636.94,60556278.0,2025-07-29,635,636,637,638,639,640,O:SPY250729C00635000,O:SPY250729C00636000,O:SPY250729C00637000,O:SPY250729C00638000,O:SPY250729C00639000,O:SPY250729C00640000,3.56,2.62,1.81,1.13,0.62,0.29,3.75,2.85,2.0,1.29,0.72,0.34,0.09,0.01,0.01,0.01,0.01,0.01,0.11,0.01,0.01,0.05,0.01,0.01,241206,525261,504859,436002,241008,210909,0.975,0.4963,0.3727,0.3622,0.2393,0.1294,O:SPY250729P00635000,O:SPY250729P00636000,O:SPY250729P00637000,O:SPY250729P00638000,O:SPY250729P00639000,O:SPY250729P00640000,0.17,0.27,0.55,0.79,1.25,1.84,1.05,1.69,2.66,3.65,4.58,5.51,0.04,0.21,0.37,0.64,1.07,1.7,0.09,0.97,2.13,2.92,3.95,4.89,492826,491013,369751,203566,40802,17953,0.3714,0.6711,0.8389,1.1423,1.7098,3.2992
2025-07-30,635.92,637.68,631.54,634.46,635.26,80418851.0,2025-07-30,633,634,635,636,637,638,O:SPY250730C00633000,O:SPY250730C00634000,O:SPY250730C00635000,O:SPY250730C00636000,O:SPY250730C00637000,O:SPY250730C00638000,3.63,2.93,2.27,1.69,1.19,0.79,5.25,4.26,3.14,2.18,1.47,0.92,0.33,0.14,0.06,0.02,0.01,0.01,5.0,4.0,3.14,2.06,0.93,0.19,107760,124382,165767,297898,332402,240779,1.3681,1.1621,1.1389,1.1381,0.8538,0.5322,O:SPY250730P00633000,O:SPY250730P00634000,O:SPY250730P00635000,O:SPY250730P00636000,O:SPY250730P00637000,O:SPY250730P00638000,0.75,1.01,1.22,1.76,2.27,2.94,2.01,2.75,3.6,4.5,5.45,6.37,0.01,0.01,0.01,0.01,0.01,0.18,0.01,0.01,0.01,0.01,0.02,0.29,209049,208974,301942,286652,113807,35280,0.699,0.8334,1.0912,1.3156,1.7048,2.4058
2025-07-31,639.455,639.85,630.765,632.08,634.46,103385246.0,2025-07-31,632,633,634,635,636,637,O:SPY250731C00632000,O:SPY250731C00633000,O:SPY250731C00634000,O:SPY250731C00635000,O:SPY250731C00636000,O:SPY250731C00637000,7.66,6.67,5.76,4.92,4.01,3.23,7.92,6.96,6.01,5.09,4.21,3.43,0.48,0.23,0.11,0.05,0.03,0.02,0.51,0.26,0.13,0.05,0.03,0.02,58935,92899,138791,175307,201476,205435,2.2648,1.9687,1.3829,1.2616,1.058,1.045,O:SPY250731P00632000,O:SPY250731P00633000,O:SPY250731P00634000,O:SPY250731P00635000,O:SPY250731P00636000,O:SPY250731P00637000,0.19,0.26,0.34,0.45,0.58,0.8,1.93,2.56,3.41,4.31,5.25,6.16,0.1,0.13,0.19,0.26,0.37,0.53,1.02,1.78,2.64,3.57,4.57,5.55,236893,210998,238897,277136,240096,275345,0.5848,0.8825,0.9574,1.0216,1.1414,1.2842
2025-08-01,626.3,626.34,619.29,621.72,632.08,140103572.0,2025-08-01,630,631,632,633,634,635,O:SPY250801C00630000,O:SPY250801C00631000,O:SPY250801C00632000,O:SPY250801C00633000,O:SPY250801C00634000,O:SPY250801C00635000,0.68,0.46,0.31,0.18,0.13,0.08,0.69,0.69,0.31,0.22,0.17,0.1,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,147870,31501,34730,24995,16356,22024,0.1791,0.1381,0.0932,0.061,0.0497,0.0437,O:SPY250801P00630000,O:SPY250801P00631000,O:SPY250801P00632000,O:SPY250801P00633000,O:SPY250801P00634000,O:SPY250801P00635000,4.5,5.23,6.13,7.0,7.92,8.62,10.55,11.39,12.55,13.65,14.44,15.5,4.23,5.01,6.1,7.0,6.64,8.2,8.17,9.11,10.32,10.91,12.02,13.32,37160,7648,10188,16749,5488,12597,7.3867,8.4883,9.0467,10.7987,11.5249,12.6722
2025-08-04,625.67,631.215,625.58,631.17,621.72,73218015.0,2025-08-04,620,621,622,623,624,625,O:SPY250804C00620000,O:SPY250804C00621000,O:SPY250804C00622000,O:SPY250804C00623000,O:SPY250804C00624000,O:SPY250804C00625000,6.03,5.06,4.19,3.35,2.59,1.9,11.26,10.76,9.77,8.77,7.77,6.75,5.88,4.94,4.11,3.26,2.49,1.82,11.14,10.76,9.77,8.77,7.75,6.7,3272,2668,12440,13492,15803,38416,8.4481,6.9685,6.4954,6.0182,5.0687,4.0442,O:SPY250804P00620000,O:SPY250804P00621000,O:SPY250804P00622000,O:SPY250804P00623000,O:SPY250804P00624000,O:SPY250804P00625000,0.28,0.38,0.51,0.66,0.89,1.2,0.3,0.4,0.52,0.69,0.94,1.25,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,53404,24117,43629,56431,95761,210588,0.0749,0.1102,0.1119,0.1664,0.1714,0.2801
2025-08-05,631.79,632.6052,627.04,627.97,631.17,68051401.0,2025-08-05,629,630,631,632,633,634,O:SPY250805C00629000,O:SPY250805C00630000,O:SPY250805C00631000,O:SPY250805C00632000,O:SPY250805C00633000,O:SPY250805C00634000,3.19,2.57,1.69,1.02,0.63,0.38,3.91,3.04,2.24,1.55,0.98,0.57,0.03,0.01,0.01,0.01,0.01,0.01,0.05,0.01,0.01,0.01,0.01,0.01,475917,497958,352689,339557,229503,167998,0.7359,0.5044,0.3979,0.4592,0.3923,0.2431,O:SPY250805P00629000,O:SPY250805P00630000,O:SPY250805P00631000,O:SPY250805P00632000,O:SPY250805P00633000,O:SPY250805P00634000,0.52,0.69,1.01,1.39,1.96,2.61,2.47,3.2,4.07,5.0,5.93,6.9,0.2,0.44,0.65,0.94,1.38,1.98,0.8,1.64,2.61,3.62,4.68,5.89,448745,298674,178578,100219,24015,9199,0.8725,1.1346,1.4676,1.9382,3.1941,4.1151
2025-08-06,629.05,633.44,628.13,632.78,627.97,64357525.0,2025-08-06,626,627,628,629,630,631,O:SPY250806C00626000,O:SPY250806C00627000,O:SPY250806C00628000,O:SPY250806C00629000,O:SPY250806C00630000,O:SPY250806C00631000,3.55,2.74,2.03,1.44,0.93,0.55,7.4,6.43,5.38,4.39,3.45,2.48,2.75,1.98,1.34,0.83,0.45,0.22,6.68,5.58,4.5,3.58,2.6,1.61,5721,21573,56633,158011,289336,304645,3.9693,3.4322,2.5075,1.6282,1.1503,0.8547,O:SPY250806P00626000,O:SPY250806P00627000,O:SPY250806P00628000,O:SPY250806P00629000,O:SPY250806P00630000,O:SPY250806P00631000,0.5,0.71,0.99,1.35,1.86,2.53,0.7,0.97,1.32,1.77,2.35,3.09,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.02,141925,187123,330500,281770,293129,271597,0.2731,0.4094,0.5631,0.6401,0.6094,0.5182
2025-08-07,636.24,636.98,629.11,632.25,632.78,74205791.0,2025-08-07,631,632,633,634,635,636,O:SPY250807C00631000,O:SPY250807C00632000,O:SPY250807C00633000,O:SPY250807C00634000,O:SPY250807C00635000,O:SPY250807C00636000,5.36,4.51,3.57,2.75,2.06,1.39,6.13,5.19,4.28,3.42,2.61,1.87,0.14,0.04,0.01,0.01,0.01,0.01,2.0,1.02,0.19,0.01,0.01,0.01,338533,379469,424957,357033,346493,262296,0.9281,0.7399,0.6453,0.5121,0.4586,0.4673,O:SPY250807P00631000,O:SPY250807P00632000,O:SPY250807P00633000,O:SPY250807P00634000,O:SPY250807P00635000,O:SPY250807P00636000,0.21,0.3,0.41,0.6,0.83,1.21,2.04,2.93,3.86,4.85,5.82,6.85,0.01,0.02,0.15,0.43,0.61,0.88,0.01,0.02,0.2,1.02,2.29,3.08,274461,269968,233733,162574,162247,105234,0.7984,1.0086,1.2008,1.3137,1.4972,1.6929
2025-08-08,634.06,637.645,633.74,637.18,632.25,64051626.0,2025-08-08,630,631,632,633,634,635,O:SPY250808C00630000,O:SPY250808C00631000,O:SPY250808C00632000,O:SPY250808C00633000,O:SPY250808C00634000,O:SPY250808C00635000,4.34,3.45,2.64,1.91,1.35,0.79,7.75,7.11,5.83,5.29,3.84,3.14,4.12,3.25,2.46,1.77,1.18,0.72,7.75,7.11,5.79,5.29,3.84,3.14,10221,12057,17772,31335,65866,196874,6.0113,5.3805,3.9618,2.9731,2.1469,1.4279,O:SPY250808P00630000,O:SPY250808P00631000,O:SPY250808P00632000,O:SPY250808P00633000,O:SPY250808P00634000,O:SPY250808P00635000,0.28,0.4,0.59,0.84,1.21,1.74,0.34,0.5,0.71,1.01,1.44,1.97,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,86862,48849,118432,173376,237485,453114,0.1282,0.175,0.2001,0.3149,0.458,0.5046
2025-08-11,637.46,638.95,634.66,635.92,637.18,58742300.0,2025-08-11,635,636,637,638,639,640,O:SPY250811C00635000,O:SPY250811C00636000,O:SPY250811C00637000,O:SPY250811C00638000,O:SPY250811C00639000,O:SPY250811C00640000,2.96,2.17,1.46,0.9,0.5,0.25,3.98,3.03,2.14,1.33,0.7,0.33,0.19,0.01,0.01,0.01,0.01,0.01,0.66,0.01,0.01,0.01,0.01,0.01,54932,189938,536654,658381,391242,333045,1.6077,0.9466,0.6782,0.4872,0.2575,0.1202,O:SPY250811P00635000,O:SPY250811P00636000,O:SPY250811P00637000,O:SPY250811P00638000,O:SPY250811P00639000,O:SPY250811P00640000,0.34,0.69,0.98,1.37,1.98,2.72,0.58,1.35,2.3,3.32,4.3,5.16,0.02,0.1,0.19,0.4,0.78,1.4,0.02,0.48,1.39,2.4,3.42,4.43,279115,477145,576337,242121,79307,19433,0.2363,0.4263,0.7437,1.0145,1.4964,2.4425
2025-08-12,638.29,642.85,636.79,642.69,635.92,64821798.0,2025-08-12,634,635,636,637,638,639,O:SPY250812C00634000,O:SPY250812C00635000,O:SPY250812C00636000,O:SPY250812C00637000,O:SPY250812C00638000,O:SPY250812C00639000,4.47,3.65,2.85,2.09,1.48,0.96,8.79,7.77,6.81,5.82,4.85,3.82,3.44,2.67,1.98,1.37,0.91,0.55,8.58,7.56,6.58,5.55,4.67,3.49,13989,19226,16678,45666,117405,239699,5.1692,4.2773,3.3974,2.5607,1.9737,1.372,O:SPY250812P00634000,O:SPY250812P00635000,O:SPY250812P00636000,O:SPY250812P00637000,O:SPY250812P00638000,O:SPY250812P00639000,0.3,0.4,0.6,0.86,1.21,1.68,0.66,0.89,1.2,1.59,2.1,2.75,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,65547,117867,191244,236800,224644,244499,0.2454,0.344,0.3494,0.5821,0.6545,0.6217
2025-08-13,644.91,646.19,642.68,644.89,642.69,60092790.0,2025-08-13,641,642,643,644,645,646,O:SPY250813C00641000,O:SPY250813C00642000,O:SPY250813C00643000,O:SPY250813C00644000,O:SPY250813C00645000,O:SPY250813C00646000,3.95,2.97,2.1,1.46,0.88,0.45,5.3,4.33,3.42,2.56,1.76,1.06,1.93,1.12,0.52,0.18,0.02,0.01,3.73,2.71,1.62,0.57,0.02,0.01,28589,62950,221326,634804,643289,453972,3.4201,2.2593,1.0773,0.6143,0.4102,0.3318,O:SPY250813P00641000,O:SPY250813P00642000,O:SPY250813P00643000,O:SPY250813P00644000,O:SPY250813P00645000,O:SPY250813P00646000,0.17,0.25,0.41,0.64,1.01,1.62,0.3,0.5,0.87,1.51,2.38,3.31,0.01,0.01,0.01,0.01,0.08,0.84,0.02,0.01,0.01,0.02,0.35,1.28,113081,299242,521761,456656,306614,84864,0.1473,0.2607,0.4658,0.7137,1.0177,1.4901
2025-08-14,642.79,645.62,642.34,644.95,644.89,59327466.0,2025-08-14,643,644,645,646,647,648,O:SPY250814C00643000,O:SPY250814C00644000,O:SPY250814C00645000,O:SPY250814C00646000,O:SPY250814C00647000,O:SPY250814C00648000,1.21,0.76,0.42,0.21,0.1,0.06,2.8,1.97,1.23,0.66,0.3,0.12,0.76,0.32,0.01,0.01,0.01,0.01,1.31,0.32,0.01,0.01,0.01,0.01,173955,490297,713626,404381,184440,81687,1.5131,0.9239,0.4837,0.1991,0.0854,0.0512,O:SPY250814P00643000,O:SPY250814P00644000,O:SPY250814P00645000,O:SPY250814P00646000,O:SPY250814P00647000,O:SPY250814P00648000,1.39,1.91,2.75,3.28,4.25,5.33,1.7,2.28,2.98,3.81,4.68,5.63,0.01,0.01,0.04,0.49,1.4,2.41,0.02,0.07,0.78,1.7,2.56,3.58,528010,548448,317140,76240,18254,6243,0.5836,0.6622,0.8454,1.482,2.6128,3.7162
2025-08-15,645.99,646.09,642.5153,643.44,644.95,68592507.0,2025-08-15,643,644,645,646,647,648,O:SPY250815C00643000,O:SPY250815C00644000,O:SPY250815C00645000,O:SPY250815C00646000,O:SPY250815C00647000,O:SPY250815C00648000,3.44,2.59,1.82,1.22,0.74,0.42,3.44,2.59,1.97,1.26,0.76,0.43,0.12,0.01,0.01,0.01,0.01,0.01,0.3,0.01,0.01,0.01,0.01,0.01,183915,540483,610529,428093,223013,166614,1.2121,0.724,0.4152,0.2388,0.1661,0.1285,O:SPY250815P00643000,O:SPY250815P00644000,O:SPY250815P00645000,O:SPY250815P00646000,O:SPY250815P00647000,O:SPY250815P00648000,0.43,0.6,0.86,1.23,1.76,2.26,1.24,1.87,2.64,3.56,4.51,5.5,0.09,0.26,0.62,1.19,1.7,2.26,0.14,0.85,2.01,2.66,4.15,4.9,448473,430412,206772,44923,11844,5754,0.534,0.8601,1.3684,2.0273,3.0179,3.7319
2025-08-18,642.86,644.0,642.18,643.3,643.44,43804914.0,2025-08-18,641,642,643,644,645,646,O:SPY250818C00641000,O:SPY250818C00642000,O:SPY250818C00643000,O:SPY250818C00644000,O:SPY250818C00645000,O:SPY250818C00646000,2.29,1.65,1.04,0.6,0.42,0.15,3.07,2.18,1.43,0.84,0.43,0.21,1.54,0.66,0.25,0.01,0.01,0.01,2.37,1.37,0.33,0.01,0.01,0.01,16492,119848,530809,638446,394671,147376,2.2477,1.2761,0.6974,0.3208,0.1575,0.0749,O:SPY250818P00641000,O:SPY250818P00642000,O:SPY250818P00643000,O:SPY250818P00644000,O:SPY250818P00645000,O:SPY250818P00646000,0.5,0.76,1.19,1.71,2.45,3.25,0.53,0.81,1.24,1.92,2.84,3.8,0.01,0.01,0.02,0.29,1.22,1.9,0.01,0.01,0.04,0.67,1.68,2.67,172961,430789,485914,138744,32737,11679,0.1984,0.3513,0.6159,1.134,2.0268,2.9544
2025-08-19,643.12,644.105,638.48,639.81,643.3,69750731.0,2025-08-19,641,642,643,644,645,646,O:SPY250819C00641000,O:SPY250819C00642000,O:SPY250819C00643000,O:SPY250819C00644000,O:SPY250819C00645000,O:SPY250819C00646000,2.46,1.67,1.02,0.55,0.24,0.09,3.23,2.35,1.56,0.9,0.43,0.19,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,341634,416997,488517,351070,235099,91760,0.5092,0.5168,0.4516,0.3221,0.1439,0.0663,O:SPY250819P00641000,O:SPY250819P00642000,O:SPY250819P00643000,O:SPY250819P00644000,O:SPY250819P00645000,O:SPY250819P00646000,0.28,0.51,0.89,1.38,2.11,3.01,2.54,3.54,4.51,5.49,6.5,7.29,0.14,0.24,0.45,0.78,1.33,2.09,1.13,2.13,3.12,4.17,5.13,6.04,353697,340967,246556,78758,23104,5964,0.7595,0.8672,1.0465,1.4592,2.719,4.3359
2025-08-20,639.4,639.66,632.95,638.11,639.81,88890298.0,2025-08-20,638,639,640,641,642,643,O:SPY250820C00638000,O:SPY250820C00639000,O:SPY250820C00640000,O:SPY250820C00641000,O:SPY250820C00642000,O:SPY250820C00643000,2.21,1.43,0.9,0.5,0.26,0.12,2.27,1.57,1.0,0.57,0.32,0.14,0.05,0.01,0.01,0.01,0.01,0.01,0.08,0.01,0.01,0.01,0.01,0.01,460394,360915,360409,132050,79612,44013,0.4448,0.2765,0.1715,0.1254,0.0702,0.0416,O:SPY250820P00638000,O:SPY250820P00639000,O:SPY250820P00640000,O:SPY250820P00641000,O:SPY250820P00642000,O:SPY250820P00643000,0.7,1.02,1.48,2.01,2.78,3.53,5.14,6.04,7.0,8.04,9.02,10.0,0.04,0.27,1.07,2.0,2.74,3.53,0.11,1.0,2.06,3.1,4.06,5.08,230569,122752,38547,12644,5901,5651,1.1086,1.5422,2.7833,3.8247,5.165,6.081
2025-08-21,636.28,637.97,633.81,635.55,638.11,54805775.0,2025-08-21,636,637,638,639,640,641,O:SPY250821C00636000,O:SPY250821C00637000,O:SPY250821C00638000,O:SPY250821C00639000,O:SPY250821C00640000,O:SPY250821C00641000,1.58,1.07,0.68,0.4,0.23,0.12,2.55,1.84,1.22,0.81,0.41,0.21,0.01,0.01,0.01,0.01,0.01,0.01,0.06,0.01,0.01,0.01,0.01,0.01,554308,533955,429354,259879,174678,80217,0.8082,0.6842,0.4866,0.2744,0.1597,0.0782,O:SPY250821P00636000,O:SPY250821P00637000,O:SPY250821P00638000,O:SPY250821P00639000,O:SPY250821P00640000,O:SPY250821P00641000,1.31,1.81,2.41,3.17,4.0,4.85,2.52,3.27,4.2,5.2,6.17,7.11,0.22,0.78,1.24,1.78,2.46,3.3,0.25,1.2,2.19,3.2,4.42,5.47,424053,221144,63249,15881,11642,6657,1.0132,1.4315,2.0635,2.9328,3.9006,4.9902
