date,spy_open,spy_high,spy_low,spy_close,spy_close_prev_day,spy_volume,expiration_date,minus_3_strike,minus_2_strike,minus_1_strike,atm_strike,plus_1_strike,plus_2_strike,plus_3_strike,plus_4_strike,plus_5_strike,minus_3_call_ticker,minus_2_call_ticker,minus_1_call_ticker,atm_call_ticker,plus_1_call_ticker,plus_2_call_ticker,plus_3_call_ticker,plus_4_call_ticker,plus_5_call_ticker,minus_3_call_open,minus_2_call_open,minus_1_call_open,atm_call_open,plus_1_call_open,plus_2_call_open,plus_3_call_open,plus_4_call_open,plus_5_call_open,minus_3_call_high,minus_2_call_high,minus_1_call_high,atm_call_high,plus_1_call_high,plus_2_call_high,plus_3_call_high,plus_4_call_high,plus_5_call_high,minus_3_call_low,minus_2_call_low,minus_1_call_low,atm_call_low,plus_1_call_low,plus_2_call_low,plus_3_call_low,plus_4_call_low,plus_5_call_low,minus_3_call_close,minus_2_call_close,minus_1_call_close,atm_call_close,plus_1_call_close,plus_2_call_close,plus_3_call_close,plus_4_call_close,plus_5_call_close,minus_3_call_volume,minus_2_call_volume,minus_1_call_volume,atm_call_volume,plus_1_call_volume,plus_2_call_volume,plus_3_call_volume,plus_4_call_volume,plus_5_call_volume,minus_3_call_vwap,minus_2_call_vwap,minus_1_call_vwap,atm_call_vwap,plus_1_call_vwap,plus_2_call_vwap,plus_3_call_vwap,plus_4_call_vwap,plus_5_call_vwap,minus_3_call_prev_open,minus_2_call_prev_open,minus_1_call_prev_open,atm_call_prev_open,plus_1_call_prev_open,plus_2_call_prev_open,plus_3_call_prev_open,plus_4_call_prev_open,plus_5_call_prev_open,minus_3_call_prev_close,minus_2_call_prev_close,minus_1_call_prev_close,atm_call_prev_close,plus_1_call_prev_close,plus_2_call_prev_close,plus_3_call_prev_close,plus_4_call_prev_close,plus_5_call_prev_close,minus_3_call_prev_volume,minus_2_call_prev_volume,minus_1_call_prev_volume,atm_call_prev_volume,plus_1_call_prev_volume,plus_2_call_prev_volume,plus_3_call_prev_volume,plus_4_call_prev_volume,plus_5_call_prev_volume,minus_3_call_prev_vwap,minus_2_call_prev_vwap,minus_1_call_prev_vwap,atm_call_prev_vwap,plus_1_call_prev_vwap,plus_2_call_prev_vwap,plus_3_call_prev_vwap,plus_4_call_prev_vwap,plus_5_call_prev_vwap,minus_3_put_ticker,minus_2_put_ticker,minus_1_put_ticker,atm_put_ticker,plus_1_put_ticker,plus_2_put_ticker,plus_3_put_ticker,plus_4_put_ticker,plus_5_put_ticker,minus_3_put_open,minus_2_put_open,minus_1_put_open,atm_put_open,plus_1_put_open,plus_2_put_open,plus_3_put_open,plus_4_put_open,plus_5_put_open,minus_3_put_high,minus_2_put_high,minus_1_put_high,atm_put_high,plus_1_put_high,plus_2_put_high,plus_3_put_high,plus_4_put_high,plus_5_put_high,minus_3_put_low,minus_2_put_low,minus_1_put_low,atm_put_low,plus_1_put_low,plus_2_put_low,plus_3_put_low,plus_4_put_low,plus_5_put_low,minus_3_put_close,minus_2_put_close,minus_1_put_close,atm_put_close,plus_1_put_close,plus_2_put_close,plus_3_put_close,plus_4_put_close,plus_5_put_close,minus_3_put_volume,minus_2_put_volume,minus_1_put_volume,atm_put_volume,plus_1_put_volume,plus_2_put_volume,plus_3_put_volume,plus_4_put_volume,plus_5_put_volume,minus_3_put_vwap,minus_2_put_vwap,minus_1_put_vwap,atm_put_vwap,plus_1_put_vwap,plus_2_put_vwap,plus_3_put_vwap,plus_4_put_vwap,plus_5_put_vwap,minus_3_put_prev_open,minus_2_put_prev_open,minus_1_put_prev_open,atm_put_prev_open,plus_1_put_prev_open,plus_2_put_prev_open,plus_3_put_prev_open,plus_4_put_prev_open,plus_5_put_prev_open,minus_3_put_prev_close,minus_2_put_prev_close,minus_1_put_prev_close,atm_put_prev_close,plus_1_put_prev_close,plus_2_put_prev_close,plus_3_put_prev_close,plus_4_put_prev_close,plus_5_put_prev_close,minus_3_put_prev_volume,minus_2_put_prev_volume,minus_1_put_prev_volume,atm_put_prev_volume,plus_1_put_prev_volume,plus_2_put_prev_volume,plus_3_put_prev_volume,plus_4_put_prev_volume,plus_5_put_prev_volume,minus_3_put_prev_vwap,minus_2_put_prev_vwap,minus_1_put_prev_vwap,atm_put_prev_vwap,plus_1_put_prev_vwap,plus_2_put_prev_vwap,plus_3_put_prev_vwap,plus_4_put_prev_vwap,plus_5_put_prev_vwap
2024-08-27,559.49,562.06,558.32,561.56,560.79,32676398.0,2024-08-27,555,557,559,561,563,565,567,569,571,O:SPY240827C00555000,O:SPY240827C00557000,O:SPY240827C00559000,O:SPY240827C00561000,O:SPY240827C00563000,O:SPY240827C00565000,O:SPY240827C00567000,O:SPY240827C00569000,O:SPY240827C00571000,4.8,2.99,1.58,0.65,0.24,0.07,0.03,0.02,0.01,7.0,5.04,3.3,1.58,0.5,0.08,0.03,0.02,0.01,3.83,2.18,1.06,0.36,0.01,0.01,0.01,0.01,0.01,6.75,4.77,2.59,0.58,0.01,0.01,0.01,0.01,0.01,2924,4916,68319,453232,323308,93561.0,7789.0,6807.0,1564.0,5.5543,3.3953,1.708,0.8149,0.1694,0.0434,0.0138,0.0101,0.01,8.3,6.76,4.8,3.2,1.97,1.06,0.4,0.13,0.04,5.43,3.72,2.16,1.06,0.4,0.12,0.03,0.01,0.01,639,1547,16146,101320,84169.0,68582.0,27091.0,10386.0,2226.0,5.719,4.1866,2.4446,1.5047,0.9453,0.5057,0.1536,0.1055,0.0349,O:SPY240827P00555000,O:SPY240827P00557000,O:SPY240827P00559000,O:SPY240827P00561000,O:SPY240827P00563000,O:SPY240827P00565000,O:SPY240827P00567000,O:SPY240827P00569000,,0.21,0.51,0.99,2.18,3.68,5.51,7.72,9.98,,0.38,0.87,1.76,3.1,4.73,6.62,8.64,10.54,,0.01,0.01,0.01,0.01,1.17,3.02,4.88,7.11,,0.01,0.01,0.01,0.01,1.35,3.27,5.28,7.66,,74753,169694,308116,374533,19574,8464.0,1609.0,255.0,,0.1282,0.2431,0.4723,0.6268,1.8348,3.5864,6.1201,8.1417,,0.18,0.34,0.6,0.95,1.69,2.84,4.06,6.14,,0.16,0.41,0.9,1.8,3.13,4.91,7.07,8.7,,36965,51305,65132,79748,22606.0,2075.0,355.0,32.0,,0.2539,0.5261,1.0904,1.7159,2.1868,3.9079,5.619,7.5553,
2024-08-28,561.21,561.65,555.04,558.3,561.56,41066024.0,2024-08-28,556,558,560,562,564,566,568,570,572,O:SPY240828C00556000,O:SPY240828C00558000,O:SPY240828C00560000,O:SPY240828C00562000,O:SPY240828C00564000,O:SPY240828C00566000,O:SPY240828C00568000,O:SPY240828C00570000,O:SPY240828C00572000,5.77,4.3,2.75,1.85,1.09,0.57,0.22,0.05,0.04,6.07,4.5,3.17,2.09,1.24,0.65,0.29,0.11,0.04,1.6,0.84,0.37,0.14,0.05,0.02,0.01,0.01,0.01,2.97,1.77,0.93,0.42,0.16,0.05,0.01,0.01,0.01,41462,150039,162568,152634,96464,49988.0,34803.0,18542.0,7902.0,2.3627,1.847,1.2573,0.9866,0.441,0.2393,0.0893,0.0446,0.0141,4.95,3.59,2.52,1.75,0.96,0.53,0.3,0.12,0.05,6.15,4.49,3.1,2.01,1.16,0.58,0.26,0.1,0.04,578,3455,35656,57270,26488.0,12385.0,12050.0,17970.0,6363.0,5.5846,3.8895,2.8617,2.0544,1.2042,0.6374,0.3167,0.1184,0.0523,O:SPY240828P00556000,O:SPY240828P00558000,O:SPY240828P00560000,O:SPY240828P00562000,O:SPY240828P00564000,O:SPY240828P00566000,O:SPY240828P00568000,O:SPY240828P00570000,O:SPY240828P00572000,0.54,1.03,1.77,2.69,3.9,5.15,6.83,8.81,11.27,2.53,3.75,5.3,7.0,8.4,10.82,12.71,14.2,15.94,0.37,0.76,1.41,2.36,3.62,5.03,6.66,8.79,11.27,1.17,1.94,3.1,4.6,6.35,7.4,9.28,11.35,15.94,128348,160528,107627,24134,3745,1189.0,688.0,246.0,9.0,1.154,1.6693,2.1086,3.0791,4.9215,6.0936,9.3679,10.3343,12.3122,1.34,2.1,2.99,4.12,5.43,7.03,9.5,11.01,13.12,0.43,0.82,1.45,2.35,3.53,4.87,6.68,8.42,10.57,17682,31897,48571,22894,3474.0,442.0,196.0,58.0,7.0,0.8072,1.4718,1.995,2.6126,3.672,5.2921,7.0787,8.6464,12.0371
2024-08-29,560.31,563.68,557.18,558.35,558.3,38685176.0,2024-08-29,552,554,556,558,560,562,564,566,568,O:SPY240829C00552000,O:SPY240829C00554000,O:SPY240829C00556000,O:SPY240829C00558000,O:SPY240829C00560000,O:SPY240829C00562000,O:SPY240829C00564000,O:SPY240829C00566000,O:SPY240829C00568000,8.38,6.14,4.72,3.0,1.88,0.95,0.38,0.11,0.03,11.4,9.57,7.53,5.65,3.75,1.97,0.68,0.15,0.04,5.93,3.81,1.86,0.31,0.02,0.01,0.01,0.01,0.01,7.2,4.22,3.3,1.21,0.04,0.01,0.01,0.01,0.01,269,876,3789,52073,195231,311654.0,216536.0,91630.0,22481.0,8.5144,6.6406,3.9819,1.428,1.0651,0.9087,0.3457,0.0689,0.0209,9.16,8.1,6.06,4.69,3.44,2.36,1.52,0.88,0.48,6.72,5.39,4.1,2.98,2.01,1.27,0.73,0.39,0.16,168,1910,22149,50931,63603.0,53687.0,39956.0,21533.0,14145.0,6.7933,4.9153,3.4567,2.9794,2.1559,1.661,0.9522,0.5639,0.2786,O:SPY240829P00552000,O:SPY240829P00554000,O:SPY240829P00556000,O:SPY240829P00558000,O:SPY240829P00560000,O:SPY240829P00562000,O:SPY240829P00564000,O:SPY240829P00566000,O:SPY240829P00568000,0.08,0.18,0.41,0.82,1.51,2.56,4.06,6.19,7.25,0.11,0.25,0.66,1.54,2.9,4.74,6.75,8.12,10.28,0.01,0.01,0.01,0.02,0.1,0.32,1.02,2.45,4.51,0.01,0.01,0.01,0.03,0.94,2.83,4.88,7.45,8.89,17668,55759,122666,261727,274791,237041.0,26802.0,2571.0,379.0,0.0479,0.0848,0.2073,0.4464,0.7926,0.9139,1.7531,3.8696,5.5661,0.24,0.49,0.87,1.41,2.2,3.16,4.06,5.51,7.34,0.95,1.46,2.16,3.04,4.11,5.28,6.89,7.9,9.04,29988,26746,37262,51856,25857.0,5543.0,659.0,300.0,210.0,0.857,1.4544,2.238,2.5784,2.9393,3.724,5.8032,7.852,9.5974
2024-08-30,560.77,564.2,557.14,563.68,558.35,62662610.0,2024-08-30,552,554,556,558,560,562,564,566,568,O:SPY240830C00552000,O:SPY240830C00554000,O:SPY240830C00556000,O:SPY240830C00558000,O:SPY240830C00560000,O:SPY240830C00562000,O:SPY240830C00564000,O:SPY240830C00566000,O:SPY240830C00568000,9.1,6.81,5.1,3.24,1.9,0.93,0.35,0.11,0.04,11.77,10.3,8.03,6.16,4.17,2.17,1.15,0.17,0.04,6.27,3.5,1.91,0.77,0.23,0.05,0.01,0.01,0.01,11.55,9.38,7.14,5.17,3.1,1.07,0.02,0.01,0.01,865,1512,6322,76549,361622,408881.0,188203.0,53237.0,15436.0,8.9278,5.9458,3.3863,1.6316,0.9287,0.6312,0.2162,0.0554,0.0217,8.73,7.2,5.31,4.07,2.84,1.87,1.09,0.59,0.28,7.65,5.82,4.23,2.59,1.45,0.7,0.27,0.09,0.03,776,625,4020,36508,72106.0,92083.0,81133.0,41513.0,40984.0,8.5222,6.7679,5.3691,2.6205,2.1268,1.6629,1.0639,0.4824,0.2344,O:SPY240830P00552000,O:SPY240830P00554000,O:SPY240830P00556000,O:SPY240830P00558000,O:SPY240830P00560000,O:SPY240830P00562000,O:SPY240830P00564000,O:SPY240830P00566000,O:SPY240830P00568000,0.06,0.12,0.25,0.54,1.12,2.14,3.49,5.24,6.8,0.1,0.26,0.68,1.6,3.03,4.82,6.61,8.33,10.57,0.01,0.01,0.01,0.01,0.01,0.01,0.36,1.48,5.9,0.01,0.01,0.01,0.01,0.01,0.01,0.9,2.45,7.22,28339,62174,104738,339253,381167,105734.0,16613.0,1010.0,24.0,0.0492,0.0942,0.2509,0.5512,0.8602,1.3462,1.5597,5.0977,7.6737,0.35,0.55,0.95,1.45,2.19,3.2,4.51,6.45,8.55,0.16,0.3,0.61,1.14,2.04,3.14,4.8,6.9,9.01,18328,27949,43626,90884,109274.0,59438.0,13881.0,4298.0,978.0,0.2343,0.3945,0.7504,1.2956,1.5536,1.9838,2.9981,5.1944,7.1762
2024-09-03,560.47,560.81,549.51,552.08,563.68,60600113.0,2024-09-03,558,560,562,564,566,568,570,572,574,O:SPY240903C00558000,O:SPY240903C00560000,O:SPY240903C00562000,O:SPY240903C00564000,O:SPY240903C00566000,O:SPY240903C00568000,O:SPY240903C00570000,O:SPY240903C00572000,O:SPY240903C00574000,3.08,1.63,0.76,0.29,0.09,0.02,0.02,0.01,0.01,3.18,1.82,0.85,0.32,0.14,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,244874,303598,242757,78173,15919,12242.0,593.0,112.0,13.0,0.5681,0.4253,0.2308,0.0907,0.033,0.0111,0.0136,0.01,0.01,3.88,2.6,1.57,0.9,0.4,0.16,0.05,0.02,0.01,5.45,3.65,2.18,1.06,0.38,0.1,0.03,0.01,0.01,17279,90088,89616,49122,26793.0,14738.0,14814.0,3625.0,384.0,2.606,1.7531,1.3978,0.8187,0.3001,0.0953,0.0328,0.0134,0.0105,O:SPY240903P00558000,O:SPY240903P00560000,O:SPY240903P00562000,O:SPY240903P00564000,O:SPY240903P00566000,O:SPY240903P00568000,O:SPY240903P00570000,O:SPY240903P00572000,O:SPY240903P00574000,0.53,1.22,2.35,3.64,5.56,7.5,9.58,18.36,14.77,8.06,10.32,12.07,13.8,14.64,12.62,18.96,18.36,17.32,0.47,1.03,2.08,3.55,5.4,7.5,9.02,18.36,14.77,5.86,7.84,9.72,11.66,13.79,12.62,18.96,18.36,16.31,100373,55128,11404,2682,474,16.0,44.0,137.0,9.0,1.5622,2.2895,4.0966,7.1384,10.0056,9.5844,10.6702,18.36,16.2533,1.13,1.74,2.79,4.04,5.55,7.05,8.6,10.96,15.04,0.25,0.5,0.99,1.88,3.17,4.92,6.5,11.8,13.43,73230,87782,30578,10002,515.0,56.0,55.0,8.0,24.0,1.1332,1.3713,1.8185,2.1264,4.6099,6.9461,8.5975,11.2025,13.695
2024-09-04,550.2,554.43,549.46,550.95,552.08,47218939.0,2024-09-04,546,548,550,552,554,556,558,560,562,O:SPY240904C00546000,O:SPY240904C00548000,O:SPY240904C00550000,O:SPY240904C00552000,O:SPY240904C00554000,O:SPY240904C00556000,O:SPY240904C00558000,O:SPY240904C00560000,O:SPY240904C00562000,4.71,3.22,2.02,1.12,0.53,0.24,0.07,0.04,0.01,8.28,6.32,4.6,2.92,1.66,0.7,0.25,0.09,0.03,3.64,1.8,0.35,0.01,0.01,0.01,0.01,0.01,0.01,5.46,2.68,0.35,0.01,0.01,0.01,0.01,0.01,0.01,10741,5821,97826,347325,273744,132612.0,104904.0,57342.0,15126.0,6.0129,3.8333,1.403,0.9577,0.6964,0.3042,0.1153,0.0512,0.0175,14.47,12.44,10.36,8.96,7.04,5.36,3.83,2.43,1.44,6.64,4.89,3.45,2.19,1.22,0.61,0.28,0.11,0.04,700,1040,12259,25368,40863.0,72968.0,61171.0,103546.0,38314.0,10.3837,4.4026,3.0654,2.2348,1.7729,1.7101,1.1967,0.7563,0.4685,O:SPY240904P00546000,O:SPY240904P00548000,O:SPY240904P00550000,O:SPY240904P00552000,O:SPY240904P00554000,O:SPY240904P00556000,O:SPY240904P00558000,O:SPY240904P00560000,O:SPY240904P00562000,0.59,1.07,1.82,2.92,4.22,5.8,7.98,9.67,11.89,0.63,1.11,1.88,3.01,4.51,6.48,8.4,10.35,12.36,0.01,0.01,0.03,0.49,1.18,2.33,3.86,5.82,8.01,0.01,0.01,0.18,1.74,3.84,5.65,7.23,9.62,11.1,118527,214321,465158,214960,36912,6039.0,3007.0,1598.0,162.0,0.1282,0.2715,0.6218,1.3398,2.2327,4.3066,6.1729,8.5148,10.7475,0.06,0.07,0.11,0.2,0.35,0.65,1.13,1.78,2.76,0.34,0.6,1.07,1.84,2.45,4.33,6.01,7.76,9.75,12704,22358,82833,47057,64163.0,45846.0,24243.0,12781.0,2118.0,0.3993,0.6306,0.9868,1.4724,1.7794,2.272,2.6059,3.0061,4.7622
2024-09-05,550.89,553.7995,547.1,549.61,550.95,44254358.0,2024-09-05,545,547,549,551,553,555,557,559,561,O:SPY240905C00545000,O:SPY240905C00547000,O:SPY240905C00549000,O:SPY240905C00551000,O:SPY240905C00553000,O:SPY240905C00555000,O:SPY240905C00557000,O:SPY240905C00559000,O:SPY240905C00561000,6.5,4.85,3.28,1.87,0.99,0.45,0.18,0.06,0.02,8.57,6.8,4.93,3.25,1.82,0.84,0.3,0.09,0.03,2.86,1.4,0.22,0.01,0.01,0.01,0.01,0.01,0.01,4.75,2.91,0.9,0.06,0.01,0.01,0.01,0.01,0.01,4665,34748,200243,332746,272223,180666.0,47883.0,33247.0,11545.0,4.2676,2.3394,1.0957,0.8132,0.6566,0.3758,0.15,0.0483,0.0139,6.91,5.06,3.61,2.68,1.73,1.1,0.63,0.33,0.18,7.0,4.29,3.0,1.84,1.0,0.47,0.19,0.07,0.03,759,959,4712,50669,59302.0,68038.0,26590.0,25911.0,32182.0,7.7728,5.5886,3.5936,2.5343,2.0641,1.2664,0.7445,0.1984,0.2125,O:SPY240905P00545000,O:SPY240905P00547000,O:SPY240905P00549000,O:SPY240905P00551000,O:SPY240905P00553000,O:SPY240905P00555000,O:SPY240905P00557000,O:SPY240905P00559000,O:SPY240905P00561000,0.35,0.67,1.18,1.94,2.99,4.47,6.22,7.6,10.05,0.7,1.38,2.5,4.05,5.82,7.81,9.83,11.77,13.13,0.01,0.01,0.09,0.51,1.06,2.06,3.6,5.45,7.63,0.01,0.02,0.16,1.26,3.14,4.97,7.12,9.21,12.25,179735,300368,329369,181743,54607,5932.0,2165.0,487.0,58.0,0.2603,0.5261,0.8636,1.4363,1.981,4.0896,6.7092,9.7297,9.7864,1.2,1.71,2.4,3.3,4.43,5.85,7.29,9.0,9.95,0.62,1.05,1.67,2.58,3.74,5.2,6.71,8.7,10.28,43693,27165,49386,79536,30811.0,6480.0,2563.0,320.0,148.0,0.6319,1.0344,1.5747,2.3284,2.8705,4.3356,5.5637,7.4506,9.8642
2024-09-06,549.94,551.6,539.44,540.36,549.61,68487281.0,2024-09-06,544,546,548,550,552,554,556,558,560,O:SPY240906C00544000,O:SPY240906C00546000,O:SPY240906C00548000,O:SPY240906C00550000,O:SPY240906C00552000,O:SPY240906C00554000,O:SPY240906C00556000,O:SPY240906C00558000,O:SPY240906C00560000,7.16,4.86,3.21,1.99,1.13,0.55,0.26,0.11,0.04,7.75,5.96,4.52,3.06,1.9,1.05,0.5,0.22,0.09,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,191512,113350,87899,166241,84789,49023.0,22369.0,20484.0,20381.0,0.6746,0.6391,0.898,0.7808,0.6198,0.3486,0.1786,0.067,0.0449,9.07,7.13,5.65,4.31,3.3,2.35,1.63,1.03,0.63,6.92,5.44,4.13,3.0,2.04,1.26,0.73,0.37,0.16,956,3239,22055,73007,47720.0,32494.0,25241.0,24059.0,38510.0,6.8227,5.0583,3.7062,3.045,2.7039,1.7732,1.0494,0.5708,0.3409,O:SPY240906P00544000,O:SPY240906P00546000,O:SPY240906P00548000,O:SPY240906P00550000,O:SPY240906P00552000,O:SPY240906P00554000,O:SPY240906P00556000,O:SPY240906P00558000,O:SPY240906P00560000,0.44,0.76,1.27,2.11,3.23,4.65,6.33,7.91,10.01,4.54,6.52,8.4,10.5,12.58,14.72,16.35,18.44,20.5,0.31,0.55,0.92,1.47,2.31,3.6,4.99,6.93,8.66,4.03,6.1,8.18,10.28,12.04,14.13,16.01,18.14,19.68,115558,90301,85778,56591,8752,3644.0,2797.0,470.0,470.0,1.6953,1.9945,2.3627,3.1241,4.948,7.8078,9.4164,12.8108,15.3534,1.17,1.72,2.37,3.15,4.05,5.19,6.49,7.95,9.27,0.88,1.4,2.1,2.98,4.01,5.25,6.65,8.3,9.98,21881,33565,66332,72527,26231.0,9758.0,3216.0,1517.0,1067.0,1.1504,1.6971,2.4351,3.0007,3.7958,4.9159,7.0231,8.1032,9.7176
2024-09-09,544.65,547.71,542.68,546.41,540.36,40440622.0,2024-09-09,534,536,538,540,542,544,546,548,550,O:SPY240909C00534000,O:SPY240909C00536000,O:SPY240909C00538000,O:SPY240909C00540000,O:SPY240909C00542000,O:SPY240909C00544000,O:SPY240909C00546000,O:SPY240909C00548000,O:SPY240909C00550000,10.65,8.62,6.85,5.17,3.58,2.26,1.23,0.55,0.2,13.46,10.84,9.62,7.7,5.8,3.88,2.14,0.84,0.29,8.97,6.95,5.15,3.38,1.93,0.88,0.08,0.01,0.01,12.03,10.05,8.59,6.6,4.67,2.7,0.69,0.01,0.01,81,561,999,7331,13918,89185.0,313762.0,224013.0,142959.0,10.8349,8.6774,7.0111,5.4973,3.2742,1.8086,0.7987,0.411,0.1233,14.02,11.45,12.38,10.48,9.44,6.98,5.71,4.24,2.97,6.73,5.15,3.71,2.58,1.65,0.96,0.51,0.25,0.11,158,482,11577,37270,48143.0,37310.0,29489.0,30330.0,57335.0,7.5757,5.8775,4.5837,3.2055,2.4373,2.15,1.4889,1.3022,1.0188,O:SPY240909P00534000,O:SPY240909P00536000,O:SPY240909P00538000,O:SPY240909P00540000,O:SPY240909P00542000,O:SPY240909P00544000,O:SPY240909P00546000,O:SPY240909P00548000,O:SPY240909P00550000,0.07,0.14,0.28,0.5,0.93,1.58,2.56,3.93,3.54,0.1,0.18,0.35,0.68,1.26,2.21,3.6,5.3,7.21,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.14,2.55,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.4,3.23,36997,39177,46337,254770,205927,354920.0,249647.0,37747.0,10354.0,0.0498,0.0685,0.1839,0.3346,0.5464,0.8254,1.0058,2.0227,4.2629,0.19,0.26,0.36,0.49,0.74,1.0,1.49,2.12,2.98,0.68,1.12,1.72,2.55,3.71,5.03,6.53,8.3,10.11,30500,21861,28455,97469,29871.0,18514.0,19835.0,20851.0,13983.0,0.6233,0.9785,1.5846,2.193,2.7572,2.8112,3.8335,4.3997,5.0545
2024-09-10,548.36,549.15,543.38,548.79,546.41,36393139.0,2024-09-10,540,542,544,546,548,550,552,554,556,O:SPY240910C00540000,O:SPY240910C00542000,O:SPY240910C00544000,O:SPY240910C00546000,O:SPY240910C00548000,O:SPY240910C00550000,O:SPY240910C00552000,O:SPY240910C00554000,O:SPY240910C00556000,8.5,6.51,4.72,3.04,1.75,0.82,0.32,0.09,0.04,8.94,6.76,5.1,3.4,1.92,0.93,0.35,0.1,0.04,3.87,2.3,1.09,0.38,0.09,0.01,0.01,0.01,0.01,8.72,6.68,4.73,2.74,0.7,0.01,0.01,0.01,0.01,1393,5282,50461,189327,355497,273815.0,65763.0,21923.0,3483.0,6.2621,3.9282,1.813,1.2553,0.7288,0.2423,0.099,0.048,0.0183,6.0,4.47,3.26,2.17,1.33,0.76,0.37,0.15,0.06,7.05,5.24,3.65,2.27,1.23,0.58,0.23,0.07,0.01,2807,3469,22162,73551,64131.0,55739.0,21842.0,8868.0,8206.0,6.2721,4.5404,2.9762,1.9965,1.285,0.6264,0.2769,0.0936,0.0384,O:SPY240910P00540000,O:SPY240910P00542000,O:SPY240910P00544000,O:SPY240910P00546000,O:SPY240910P00548000,O:SPY240910P00550000,O:SPY240910P00552000,O:SPY240910P00554000,O:SPY240910P00556000,0.09,0.17,0.36,0.69,1.4,2.46,4.06,5.58,7.68,0.4,0.88,1.7,2.98,4.68,6.57,8.4,9.96,12.15,0.01,0.01,0.01,0.01,0.02,0.9,3.04,5.28,7.41,0.01,0.01,0.01,0.01,0.02,1.31,3.44,5.34,7.42,122814,131272,277331,340792,225439,17980.0,3755.0,337.0,281.0,0.1278,0.3194,0.5933,0.9057,1.0957,2.5777,5.2147,6.441,8.2514,1.21,1.79,2.51,3.68,4.58,5.94,7.6,9.34,11.36,0.25,0.48,0.88,1.53,2.48,3.9,5.39,7.29,9.45,59438,50818,79063,61009,15164.0,2414.0,1692.0,365.0,106.0,0.7797,1.2398,1.8042,2.1844,2.9947,4.66,5.3961,7.7873,9.9533
2024-09-11,548.7,555.36,539.96,554.42,548.79,75208608.0,2024-09-11,543,545,547,549,551,553,555,557,559,O:SPY240911C00543000,O:SPY240911C00545000,O:SPY240911C00547000,O:SPY240911C00549000,O:SPY240911C00551000,O:SPY240911C00553000,O:SPY240911C00555000,O:SPY240911C00557000,O:SPY240911C00559000,5.63,4.36,2.89,1.7,0.94,0.32,0.13,0.03,0.08,12.0,10.41,8.28,6.33,4.38,2.38,0.62,0.12,0.08,0.65,0.3,0.13,0.06,0.02,0.01,0.01,0.01,0.01,11.57,9.49,7.63,5.35,3.52,1.52,0.03,0.01,0.01,127658,238489,239152,260214,203263,223851.0,119016.0,27728.0,6428.0,1.6405,1.2269,1.0524,0.7175,0.5415,0.3814,0.092,0.0184,0.0108,6.57,5.09,3.75,2.63,1.67,1.02,0.5,0.23,0.1,6.52,5.0,3.64,2.53,1.65,0.97,0.51,0.23,0.08,5183,19783,41312,43588,23631.0,21813.0,24109.0,20020.0,4374.0,4.6013,3.4943,2.8052,2.1038,1.2562,0.7642,0.3647,0.1539,0.0704,O:SPY240911P00543000,O:SPY240911P00545000,O:SPY240911P00547000,O:SPY240911P00549000,O:SPY240911P00551000,O:SPY240911P00553000,O:SPY240911P00555000,O:SPY240911P00557000,O:SPY240911P00559000,0.35,0.69,1.27,2.05,3.33,5.22,7.2,9.05,11.4,3.68,5.3,7.14,9.03,11.0,12.96,14.85,16.7,12.71,0.01,0.01,0.01,0.01,0.01,0.01,0.26,1.7,4.74,0.01,0.01,0.01,0.01,0.01,0.02,0.58,2.66,4.74,152141,203804,131684,98670,77071,40884.0,13349.0,2104.0,25.0,1.0928,1.221,1.1251,0.9368,0.7155,0.9506,1.8306,7.5524,5.7544,1.06,1.6,2.26,3.11,4.18,5.58,7.28,9.42,10.86,0.74,1.19,1.87,2.72,3.84,5.17,6.77,8.3,10.05,35563,66344,55761,24841,2528.0,776.0,512.0,203.0,63.0,1.5715,2.0221,2.5936,3.2294,4.4477,6.2093,7.6012,8.6349,10.8625
